      Target    Comparison          Layer      Distance
1138      o2   o2_t1_cs_d1   AlexNet_prob      0.000272
1139      o2   o2_t1_cs_d1  AlexNet_conv3    429.403046
1140      o2   o2_t1_cs_d1  AlexNet_conv2    507.239441
1141      o2   o2_t1_cs_d1  AlexNet_conv1   8491.029297
1142      o2   o2_t1_cs_d1  AlexNet_conv5     26.082380
1143      o2   o2_t1_cs_d1  AlexNet_norm2    733.438354
1144      o2   o2_t1_cs_d1  AlexNet_pool2   1498.997681
1145      o2   o2_t1_cs_d1  AlexNet_pool1  26640.558594
1146      o2   o2_t1_cs_d1  AlexNet_norm1    752.320374
1147      o2   o2_t1_cs_d1  AlexNet_pool5     84.503342
1148      o2   o3_t1_cs_d1    AlexNet_fc6      9.056361
1149      o2   o3_t1_cs_d1    AlexNet_fc7      0.644868
1150      o2   o3_t1_cs_d1    AlexNet_fc8      1.250551
1151      o2   o3_t1_cs_d1  AlexNet_conv4    111.734230
1152      o2   o3_t1_cs_d1   AlexNet_prob      0.000263
1153      o2   o3_t1_cs_d1  AlexNet_conv3    355.687988
1154      o2   o3_t1_cs_d1  AlexNet_conv2    418.142242
1155      o2   o3_t1_cs_d1  AlexNet_conv1   6521.616211
1156      o2   o3_t1_cs_d1  AlexNet_conv5     21.792593
1157      o2   o3_t1_cs_d1  AlexNet_norm2    622.279602
1158      o2   o3_t1_cs_d1  AlexNet_pool2   1273.214600
1159      o2   o3_t1_cs_d1  AlexNet_pool1  20816.058594
1160      o2   o3_t1_cs_d1  AlexNet_norm1    581.513123
1161      o2   o3_t1_cs_d1  AlexNet_pool5     74.069038
1162      o2   o4_t1_cs_d1    AlexNet_fc6     10.631600
1163      o2   o4_t1_cs_d1    AlexNet_fc7      0.732983
1164      o2   o4_t1_cs_d1    AlexNet_fc8      1.516328
1165      o2   o4_t1_cs_d1  AlexNet_conv4    153.469101
1166      o2   o4_t1_cs_d1   AlexNet_prob      0.000338
1167      o2   o4_t1_cs_d1  AlexNet_conv3    493.161926
1168      o2   o4_t1_cs_d1  AlexNet_conv2    582.816895
1169      o2   o4_t1_cs_d1  AlexNet_conv1   8518.827148
1170      o2   o4_t1_cs_d1  AlexNet_conv5     30.185581
1171      o2   o4_t1_cs_d1  AlexNet_norm2    885.322388
1172      o2   o4_t1_cs_d1  AlexNet_pool2   1838.109253
1173      o2   o4_t1_cs_d1  AlexNet_pool1  28332.687500
1174      o2   o4_t1_cs_d1  AlexNet_norm1    856.885925
1175      o2   o4_t1_cs_d1  AlexNet_pool5    103.352058
1176      o2   o5_t1_cs_d1    AlexNet_fc6      7.312857
1177      o2   o5_t1_cs_d1    AlexNet_fc7      0.517125
1178      o2   o5_t1_cs_d1    AlexNet_fc8      1.133361
1179      o2   o5_t1_cs_d1  AlexNet_conv4    112.144188
1180      o2   o5_t1_cs_d1   AlexNet_prob      0.000350
1181      o2   o5_t1_cs_d1  AlexNet_conv3    341.231934
1182      o2   o5_t1_cs_d1  AlexNet_conv2    429.594635
1183      o2   o5_t1_cs_d1  AlexNet_conv1   7535.419922
1184      o2   o5_t1_cs_d1  AlexNet_conv5     23.247454
1185      o2   o5_t1_cs_d1  AlexNet_norm2    555.162415
1186      o2   o5_t1_cs_d1  AlexNet_pool2   1123.827637
1187      o2   o5_t1_cs_d1  AlexNet_pool1  22552.505859
1188      o2   o5_t1_cs_d1  AlexNet_norm1    619.883484
1189      o2   o5_t1_cs_d1  AlexNet_pool5     65.108856
1190      o2   o6_t1_cs_d1    AlexNet_fc6      8.793497
1191      o2   o6_t1_cs_d1    AlexNet_fc7      0.675429
1192      o2   o6_t1_cs_d1    AlexNet_fc8      1.524292
1193      o2   o6_t1_cs_d1  AlexNet_conv4    102.425797
1194      o2   o6_t1_cs_d1   AlexNet_prob      0.000227
1195      o2   o6_t1_cs_d1  AlexNet_conv3    311.388275
1196      o2   o6_t1_cs_d1  AlexNet_conv2    397.937286
1197      o2   o6_t1_cs_d1  AlexNet_conv1   6990.134766
1198      o2   o6_t1_cs_d1  AlexNet_conv5     19.787861
1199      o2   o6_t1_cs_d1  AlexNet_norm2    520.313721
1200      o2   o6_t1_cs_d1  AlexNet_pool2   1059.280029
1201      o2   o6_t1_cs_d1  AlexNet_pool1  21630.582031
1202      o2   o6_t1_cs_d1  AlexNet_norm1    554.985840
1203      o2   o6_t1_cs_d1  AlexNet_pool5     59.186707
1204      o2   o7_t1_cs_d1    AlexNet_fc6      9.934036
1205      o2   o7_t1_cs_d1    AlexNet_fc7      0.694495
1206      o2   o7_t1_cs_d1    AlexNet_fc8      1.588261
1207      o2   o7_t1_cs_d1  AlexNet_conv4    156.901779
1208      o2   o7_t1_cs_d1   AlexNet_prob      0.000338
1209      o2   o7_t1_cs_d1  AlexNet_conv3    489.324585
1210      o2   o7_t1_cs_d1  AlexNet_conv2    550.157166
1211      o2   o7_t1_cs_d1  AlexNet_conv1   8799.218750
1212      o2   o7_t1_cs_d1  AlexNet_conv5     30.244967
1213      o2   o7_t1_cs_d1  AlexNet_norm2    850.502197
1214      o2   o7_t1_cs_d1  AlexNet_pool2   1706.442993
1215      o2   o7_t1_cs_d1  AlexNet_pool1  28729.636719
1216      o2   o7_t1_cs_d1  AlexNet_norm1    849.776611
1217      o2   o7_t1_cs_d1  AlexNet_pool5    100.222496
1218      o2   o8_t1_cs_d1    AlexNet_fc6     11.304445
1219      o2   o8_t1_cs_d1    AlexNet_fc7      0.770894
1220      o2   o8_t1_cs_d1    AlexNet_fc8      1.680506
1221      o2   o8_t1_cs_d1  AlexNet_conv4    151.388779
1222      o2   o8_t1_cs_d1   AlexNet_prob      0.000452
1223      o2   o8_t1_cs_d1  AlexNet_conv3    489.221405
1224      o2   o8_t1_cs_d1  AlexNet_conv2    589.319580
1225      o2   o8_t1_cs_d1  AlexNet_conv1   8509.566406
1226      o2   o8_t1_cs_d1  AlexNet_conv5     29.754368
1227      o2   o8_t1_cs_d1  AlexNet_norm2    877.116882
1228      o2   o8_t1_cs_d1  AlexNet_pool2   1796.364990
1229      o2   o8_t1_cs_d1  AlexNet_pool1  28505.724609
1230      o2   o8_t1_cs_d1  AlexNet_norm1    878.129944
1231      o2   o8_t1_cs_d1  AlexNet_pool5    102.387344
1232      o2   o9_t1_cs_d1    AlexNet_fc6      8.648710
1233      o2   o9_t1_cs_d1    AlexNet_fc7      0.638796
1234      o2   o9_t1_cs_d1    AlexNet_fc8      1.457192
1235      o2   o9_t1_cs_d1  AlexNet_conv4    101.284630
1236      o2   o9_t1_cs_d1   AlexNet_prob      0.000280
1237      o2   o9_t1_cs_d1  AlexNet_conv3    325.225769
1238      o2   o9_t1_cs_d1  AlexNet_conv2    402.931366
1239      o2   o9_t1_cs_d1  AlexNet_conv1   6805.799805
1240      o2   o9_t1_cs_d1  AlexNet_conv5     19.479799
1241      o2   o9_t1_cs_d1  AlexNet_norm2    542.816589
1242      o2   o9_t1_cs_d1  AlexNet_pool2   1110.424561
1243      o2   o9_t1_cs_d1  AlexNet_pool1  21514.753906
1244      o2   o9_t1_cs_d1  AlexNet_norm1    553.338806
1245      o2   o9_t1_cs_d1  AlexNet_pool5     62.304111
1246      o2  o10_t1_cs_d1    AlexNet_fc6     14.647707
1247      o2  o10_t1_cs_d1    AlexNet_fc7      1.007114
1248      o2  o10_t1_cs_d1    AlexNet_fc8      2.021480
1249      o2  o10_t1_cs_d1  AlexNet_conv4    168.519669
1250      o2  o10_t1_cs_d1   AlexNet_prob      0.000309
1251      o2  o10_t1_cs_d1  AlexNet_conv3    500.932007
1252      o2  o10_t1_cs_d1  AlexNet_conv2    608.449280
1253      o2  o10_t1_cs_d1  AlexNet_conv1  10074.047852
1254      o2  o10_t1_cs_d1  AlexNet_conv5     35.341446
1255      o2  o10_t1_cs_d1  AlexNet_norm2    856.949951
1256      o2  o10_t1_cs_d1  AlexNet_pool2   1725.862427
1257      o2  o10_t1_cs_d1  AlexNet_pool1  32181.443359
1258      o2  o10_t1_cs_d1  AlexNet_norm1    960.145264
1259      o2  o10_t1_cs_d1  AlexNet_pool5    116.284882
1260      o2   o1_t1_cs_d2    AlexNet_fc6      9.206881
1261      o2   o1_t1_cs_d2    AlexNet_fc7      0.713447
1262      o2   o1_t1_cs_d2    AlexNet_fc8      1.337558
1263      o2   o1_t1_cs_d2  AlexNet_conv4    135.009674
1264      o2   o1_t1_cs_d2   AlexNet_prob      0.000221
1265      o2   o1_t1_cs_d2  AlexNet_conv3    423.368378
1266      o2   o1_t1_cs_d2  AlexNet_conv2    492.888031
1267      o2   o1_t1_cs_d2  AlexNet_conv1   8117.052246
1268      o2   o1_t1_cs_d2  AlexNet_conv5     23.926600
1269      o2   o1_t1_cs_d2  AlexNet_norm2    678.007690
1270      o2   o1_t1_cs_d2  AlexNet_pool2   1358.420898
1271      o2   o1_t1_cs_d2  AlexNet_pool1  26243.052734
1272      o2   o1_t1_cs_d2  AlexNet_norm1    724.284485
1273      o2   o1_t1_cs_d2  AlexNet_pool5     72.364822
1274      o2   o2_t1_cs_d2    AlexNet_fc6      8.953270
1275      o2   o2_t1_cs_d2    AlexNet_fc7      0.581119
1276      o2   o2_t1_cs_d2    AlexNet_fc8      0.989793
1277      o2   o2_t1_cs_d2  AlexNet_conv4    136.734833
1278      o2   o2_t1_cs_d2   AlexNet_prob      0.000185
1279      o2   o2_t1_cs_d2  AlexNet_conv3    416.117371
1280      o2   o2_t1_cs_d2  AlexNet_conv2    485.493866
1281      o2   o2_t1_cs_d2  AlexNet_conv1   8427.349609
1282      o2   o2_t1_cs_d2  AlexNet_conv5     25.522148
1283      o2   o2_t1_cs_d2  AlexNet_norm2    680.377869
1284      o2   o2_t1_cs_d2  AlexNet_pool2   1366.539185
1285      o2   o2_t1_cs_d2  AlexNet_pool1  26761.652344
1286      o2   o2_t1_cs_d2  AlexNet_norm1    697.017029
1287      o2   o2_t1_cs_d2  AlexNet_pool5     82.779350
1288      o2   o3_t1_cs_d2    AlexNet_fc6     11.331421
1289      o2   o3_t1_cs_d2    AlexNet_fc7      0.940247
1290      o2   o3_t1_cs_d2    AlexNet_fc8      1.903621
1291      o2   o3_t1_cs_d2  AlexNet_conv4    109.463066
1292      o2   o3_t1_cs_d2   AlexNet_prob      0.000275
1293      o2   o3_t1_cs_d2  AlexNet_conv3    335.805756
1294      o2   o3_t1_cs_d2  AlexNet_conv2    396.062103
1295      o2   o3_t1_cs_d2  AlexNet_conv1   7139.055176
1296      o2   o3_t1_cs_d2  AlexNet_conv5     22.256422
1297      o2   o3_t1_cs_d2  AlexNet_norm2    553.451660
1298      o2   o3_t1_cs_d2  AlexNet_pool2   1130.830200
1299      o2   o3_t1_cs_d2  AlexNet_pool1  22666.894531
1300      o2   o3_t1_cs_d2  AlexNet_norm1    563.125732
1301      o2   o3_t1_cs_d2  AlexNet_pool5     72.966850
1302      o2   o4_t1_cs_d2    AlexNet_fc6      8.888695
1303      o2   o4_t1_cs_d2    AlexNet_fc7      0.598717
1304      o2   o4_t1_cs_d2    AlexNet_fc8      1.146545
1305      o2   o4_t1_cs_d2  AlexNet_conv4    104.379395
1306      o2   o4_t1_cs_d2   AlexNet_prob      0.000255
1307      o2   o4_t1_cs_d2  AlexNet_conv3    322.365265
1308      o2   o4_t1_cs_d2  AlexNet_conv2    413.242371
1309      o2   o4_t1_cs_d2  AlexNet_conv1   7089.670898
1310      o2   o4_t1_cs_d2  AlexNet_conv5     20.499580
1311      o2   o4_t1_cs_d2  AlexNet_norm2    554.887390
1312      o2   o4_t1_cs_d2  AlexNet_pool2   1120.353516
1313      o2   o4_t1_cs_d2  AlexNet_pool1  22301.113281
1314      o2   o4_t1_cs_d2  AlexNet_norm1    587.113892
1315      o2   o4_t1_cs_d2  AlexNet_pool5     68.170738
1316      o2   o5_t1_cs_d2    AlexNet_fc6      7.748459
1317      o2   o5_t1_cs_d2    AlexNet_fc7      0.523587
1318      o2   o5_t1_cs_d2    AlexNet_fc8      0.987675
1319      o2   o5_t1_cs_d2  AlexNet_conv4    109.321167
1320      o2   o5_t1_cs_d2   AlexNet_prob      0.000236
1321      o2   o5_t1_cs_d2  AlexNet_conv3    334.153931
1322      o2   o5_t1_cs_d2  AlexNet_conv2    432.573822
1323      o2   o5_t1_cs_d2  AlexNet_conv1   7807.199707
1324      o2   o5_t1_cs_d2  AlexNet_conv5     21.914253
1325      o2   o5_t1_cs_d2  AlexNet_norm2    546.016174
1326      o2   o5_t1_cs_d2  AlexNet_pool2   1084.565308
1327      o2   o5_t1_cs_d2  AlexNet_pool1  22111.755859
1328      o2   o5_t1_cs_d2  AlexNet_norm1    615.213623
1329      o2   o5_t1_cs_d2  AlexNet_pool5     69.680809
1330      o2   o6_t1_cs_d2    AlexNet_fc6     12.547913
1331      o2   o6_t1_cs_d2    AlexNet_fc7      0.989262
1332      o2   o6_t1_cs_d2    AlexNet_fc8      2.359201
1333      o2   o6_t1_cs_d2  AlexNet_conv4    122.918907
1334      o2   o6_t1_cs_d2   AlexNet_prob      0.000398
1335      o2   o6_t1_cs_d2  AlexNet_conv3    400.141449
1336      o2   o6_t1_cs_d2  AlexNet_conv2    440.641876
1337      o2   o6_t1_cs_d2  AlexNet_conv1   7144.362793
1338      o2   o6_t1_cs_d2  AlexNet_conv5     23.876617
1339      o2   o6_t1_cs_d2  AlexNet_norm2    678.921570
1340      o2   o6_t1_cs_d2  AlexNet_pool2   1380.860718
1341      o2   o6_t1_cs_d2  AlexNet_pool1  22504.958984
1342      o2   o6_t1_cs_d2  AlexNet_norm1    636.952759
1343      o2   o6_t1_cs_d2  AlexNet_pool5     82.231812
1344      o2   o7_t1_cs_d2    AlexNet_fc6     10.060126
1345      o2   o7_t1_cs_d2    AlexNet_fc7      0.788990
1346      o2   o7_t1_cs_d2    AlexNet_fc8      1.557920
1347      o2   o7_t1_cs_d2  AlexNet_conv4    104.271057
1348      o2   o7_t1_cs_d2   AlexNet_prob      0.000359
1349      o2   o7_t1_cs_d2  AlexNet_conv3    322.601227
1350      o2   o7_t1_cs_d2  AlexNet_conv2    389.662415
1351      o2   o7_t1_cs_d2  AlexNet_conv1   6875.145020
1352      o2   o7_t1_cs_d2  AlexNet_conv5     20.252041
1353      o2   o7_t1_cs_d2  AlexNet_norm2    531.385193
1354      o2   o7_t1_cs_d2  AlexNet_pool2   1086.519287
1355      o2   o7_t1_cs_d2  AlexNet_pool1  21981.548828
1356      o2   o7_t1_cs_d2  AlexNet_norm1    549.063232
1357      o2   o7_t1_cs_d2  AlexNet_pool5     65.134369
1358      o2   o8_t1_cs_d2    AlexNet_fc6     14.064394
1359      o2   o8_t1_cs_d2    AlexNet_fc7      1.174359
1360      o2   o8_t1_cs_d2    AlexNet_fc8      3.302930
1361      o2   o8_t1_cs_d2  AlexNet_conv4    122.275261
1362      o2   o8_t1_cs_d2   AlexNet_prob      0.000387
1363      o2   o8_t1_cs_d2  AlexNet_conv3    413.509552
1364      o2   o8_t1_cs_d2  AlexNet_conv2    458.789795
1365      o2   o8_t1_cs_d2  AlexNet_conv1   7325.635254
1366      o2   o8_t1_cs_d2  AlexNet_conv5     23.782993
1367      o2   o8_t1_cs_d2  AlexNet_norm2    683.440796
1368      o2   o8_t1_cs_d2  AlexNet_pool2   1384.136841
1369      o2   o8_t1_cs_d2  AlexNet_pool1  24136.708984
1370      o2   o8_t1_cs_d2  AlexNet_norm1    668.214966
1371      o2   o8_t1_cs_d2  AlexNet_pool5     85.263580
1372      o2   o9_t1_cs_d2    AlexNet_fc6      9.039415
1373      o2   o9_t1_cs_d2    AlexNet_fc7      0.658026
1374      o2   o9_t1_cs_d2    AlexNet_fc8      1.390479
1375      o2   o9_t1_cs_d2  AlexNet_conv4    112.675987
1376      o2   o9_t1_cs_d2   AlexNet_prob      0.000243
1377      o2   o9_t1_cs_d2  AlexNet_conv3    354.192841
1378      o2   o9_t1_cs_d2  AlexNet_conv2    414.100983
1379      o2   o9_t1_cs_d2  AlexNet_conv1   7182.948730
1380      o2   o9_t1_cs_d2  AlexNet_conv5     21.440462
1381      o2   o9_t1_cs_d2  AlexNet_norm2    603.277161
1382      o2   o9_t1_cs_d2  AlexNet_pool2   1206.625000
1383      o2   o9_t1_cs_d2  AlexNet_pool1  22552.855469
1384      o2   o9_t1_cs_d2  AlexNet_norm1    602.830566
1385      o2   o9_t1_cs_d2  AlexNet_pool5     74.298286
1386      o2  o10_t1_cs_d2    AlexNet_fc6      9.806208
1387      o2  o10_t1_cs_d2    AlexNet_fc7      0.762943
1388      o2  o10_t1_cs_d2    AlexNet_fc8      1.983509
1389      o2  o10_t1_cs_d2  AlexNet_conv4    116.015610
1390      o2  o10_t1_cs_d2   AlexNet_prob      0.000310
1391      o2  o10_t1_cs_d2  AlexNet_conv3    365.092010
1392      o2  o10_t1_cs_d2  AlexNet_conv2    454.557312
1393      o2  o10_t1_cs_d2  AlexNet_conv1   8078.620605
1394      o2  o10_t1_cs_d2  AlexNet_conv5     23.447172
1395      o2  o10_t1_cs_d2  AlexNet_norm2    616.418945
1396      o2  o10_t1_cs_d2  AlexNet_pool2   1262.673218
1397      o2  o10_t1_cs_d2  AlexNet_pool1  22836.339844
1398      o2  o10_t1_cs_d2  AlexNet_norm1    623.434326
1399      o2  o10_t1_cs_d2  AlexNet_pool5     74.012154
1400      o2   o1_t2_ap_d1    AlexNet_fc6      8.603080
1401      o2   o1_t2_ap_d1    AlexNet_fc7      0.516530
1402      o2   o1_t2_ap_d1    AlexNet_fc8      0.774627
1403      o2   o1_t2_ap_d1  AlexNet_conv4    157.842331
1404      o2   o1_t2_ap_d1   AlexNet_prob      0.000360
1405      o2   o1_t2_ap_d1  AlexNet_conv3    508.193481
1406      o2   o1_t2_ap_d1  AlexNet_conv2    571.716370
1407      o2   o1_t2_ap_d1  AlexNet_conv1   8558.306641
1408      o2   o1_t2_ap_d1  AlexNet_conv5     27.774269
1409      o2   o1_t2_ap_d1  AlexNet_norm2    854.782654
1410      o2   o1_t2_ap_d1  AlexNet_pool2   1740.165649
1411      o2   o1_t2_ap_d1  AlexNet_pool1  27823.005859
1412      o2   o1_t2_ap_d1  AlexNet_norm1    864.524658
1413      o2   o1_t2_ap_d1  AlexNet_pool5     88.170815
1414      o2   o2_t2_ap_d1    AlexNet_fc6      6.062948
1415      o2   o2_t2_ap_d1    AlexNet_fc7      0.384877
1416      o2   o2_t2_ap_d1    AlexNet_fc8      0.652564
1417      o2   o2_t2_ap_d1  AlexNet_conv4    102.694588
1418      o2   o2_t2_ap_d1   AlexNet_prob      0.000214
1419      o2   o2_t2_ap_d1  AlexNet_conv3    321.893311
1420      o2   o2_t2_ap_d1  AlexNet_conv2    450.383087
1421      o2   o2_t2_ap_d1  AlexNet_conv1   8058.195801
1422      o2   o2_t2_ap_d1  AlexNet_conv5     20.692638
1423      o2   o2_t2_ap_d1  AlexNet_norm2    523.894531
1424      o2   o2_t2_ap_d1  AlexNet_pool2   1060.334473
1425      o2   o2_t2_ap_d1  AlexNet_pool1  24423.582031
1426      o2   o2_t2_ap_d1  AlexNet_norm1    632.126831
1427      o2   o2_t2_ap_d1  AlexNet_pool5     56.903748
1428      o2   o3_t2_ap_d1    AlexNet_fc6      8.905454
1429      o2   o3_t2_ap_d1    AlexNet_fc7      0.751538
1430      o2   o3_t2_ap_d1    AlexNet_fc8      1.556322
1431      o2   o3_t2_ap_d1  AlexNet_conv4    105.297798
1432      o2   o3_t2_ap_d1   AlexNet_prob      0.000257
1433      o2   o3_t2_ap_d1  AlexNet_conv3    335.165009
1434      o2   o3_t2_ap_d1  AlexNet_conv2    408.055115
1435      o2   o3_t2_ap_d1  AlexNet_conv1   6771.471680
1436      o2   o3_t2_ap_d1  AlexNet_conv5     19.543686
1437      o2   o3_t2_ap_d1  AlexNet_norm2    562.420227
1438      o2   o3_t2_ap_d1  AlexNet_pool2   1140.233521
1439      o2   o3_t2_ap_d1  AlexNet_pool1  20598.458984
1440      o2   o3_t2_ap_d1  AlexNet_norm1    575.947083
1441      o2   o3_t2_ap_d1  AlexNet_pool5     63.626411
1442      o2   o4_t2_ap_d1    AlexNet_fc6      7.548727
1443      o2   o4_t2_ap_d1    AlexNet_fc7      0.362901
1444      o2   o4_t2_ap_d1    AlexNet_fc8      0.599226
1445      o2   o4_t2_ap_d1  AlexNet_conv4    138.009186
1446      o2   o4_t2_ap_d1   AlexNet_prob      0.000221
1447      o2   o4_t2_ap_d1  AlexNet_conv3    446.074066
1448      o2   o4_t2_ap_d1  AlexNet_conv2    524.284058
1449      o2   o4_t2_ap_d1  AlexNet_conv1   8492.749023
1450      o2   o4_t2_ap_d1  AlexNet_conv5     25.962822
1451      o2   o4_t2_ap_d1  AlexNet_norm2    772.534790
1452      o2   o4_t2_ap_d1  AlexNet_pool2   1588.759644
1453      o2   o4_t2_ap_d1  AlexNet_pool1  27798.291016
1454      o2   o4_t2_ap_d1  AlexNet_norm1    732.208862
1455      o2   o4_t2_ap_d1  AlexNet_pool5     86.923164
1456      o2   o5_t2_ap_d1    AlexNet_fc6      8.033220
1457      o2   o5_t2_ap_d1    AlexNet_fc7      0.521844
1458      o2   o5_t2_ap_d1    AlexNet_fc8      0.805800
1459      o2   o5_t2_ap_d1  AlexNet_conv4    108.561172
1460      o2   o5_t2_ap_d1   AlexNet_prob      0.000113
1461      o2   o5_t2_ap_d1  AlexNet_conv3    320.984650
1462      o2   o5_t2_ap_d1  AlexNet_conv2    403.335907
1463      o2   o5_t2_ap_d1  AlexNet_conv1   7106.196777
1464      o2   o5_t2_ap_d1  AlexNet_conv5     21.735596
1465      o2   o5_t2_ap_d1  AlexNet_norm2    540.835632
1466      o2   o5_t2_ap_d1  AlexNet_pool2   1091.690186
1467      o2   o5_t2_ap_d1  AlexNet_pool1  20206.195312
1468      o2   o5_t2_ap_d1  AlexNet_norm1    611.959045
1469      o2   o5_t2_ap_d1  AlexNet_pool5     69.903137
1470      o2   o6_t2_ap_d1    AlexNet_fc6     12.684799
1471      o2   o6_t2_ap_d1    AlexNet_fc7      0.957917
1472      o2   o6_t2_ap_d1    AlexNet_fc8      2.776438
1473      o2   o6_t2_ap_d1  AlexNet_conv4    126.249336
1474      o2   o6_t2_ap_d1   AlexNet_prob      0.000246
1475      o2   o6_t2_ap_d1  AlexNet_conv3    404.226135
1476      o2   o6_t2_ap_d1  AlexNet_conv2    462.510620
1477      o2   o6_t2_ap_d1  AlexNet_conv1   8748.717773
1478      o2   o6_t2_ap_d1  AlexNet_conv5     25.952377
1479      o2   o6_t2_ap_d1  AlexNet_norm2    666.484985
1480      o2   o6_t2_ap_d1  AlexNet_pool2   1321.186279
1481      o2   o6_t2_ap_d1  AlexNet_pool1  27879.039062
1482      o2   o6_t2_ap_d1  AlexNet_norm1    694.928650
1483      o2   o6_t2_ap_d1  AlexNet_pool5     86.353424
1484      o2   o7_t2_ap_d1    AlexNet_fc6     10.648766
1485      o2   o7_t2_ap_d1    AlexNet_fc7      0.754886
1486      o2   o7_t2_ap_d1    AlexNet_fc8      1.827866
1487      o2   o7_t2_ap_d1  AlexNet_conv4    148.658524
1488      o2   o7_t2_ap_d1   AlexNet_prob      0.000309
1489      o2   o7_t2_ap_d1  AlexNet_conv3    470.437805
1490      o2   o7_t2_ap_d1  AlexNet_conv2    525.751587
1491      o2   o7_t2_ap_d1  AlexNet_conv1   8092.163574
1492      o2   o7_t2_ap_d1  AlexNet_conv5     29.451311
1493      o2   o7_t2_ap_d1  AlexNet_norm2    809.576904
1494      o2   o7_t2_ap_d1  AlexNet_pool2   1619.362183
1495      o2   o7_t2_ap_d1  AlexNet_pool1  26630.369141
1496      o2   o7_t2_ap_d1  AlexNet_norm1    785.548889
1497      o2   o7_t2_ap_d1  AlexNet_pool5     93.705475
1498      o2   o8_t2_ap_d1    AlexNet_fc6     12.395030
1499      o2   o8_t2_ap_d1    AlexNet_fc7      0.868020
1500      o2   o8_t2_ap_d1    AlexNet_fc8      1.648954
1501      o2   o8_t2_ap_d1  AlexNet_conv4    143.285812
1502      o2   o8_t2_ap_d1   AlexNet_prob      0.000289
1503      o2   o8_t2_ap_d1  AlexNet_conv3    466.818451
1504      o2   o8_t2_ap_d1  AlexNet_conv2    546.584900
1505      o2   o8_t2_ap_d1  AlexNet_conv1   8297.154297
1506      o2   o8_t2_ap_d1  AlexNet_conv5     27.019493
1507      o2   o8_t2_ap_d1  AlexNet_norm2    829.047058
1508      o2   o8_t2_ap_d1  AlexNet_pool2   1694.511597
1509      o2   o8_t2_ap_d1  AlexNet_pool1  26195.957031
1510      o2   o8_t2_ap_d1  AlexNet_norm1    807.126404
1511      o2   o8_t2_ap_d1  AlexNet_pool5     95.210915
1512      o2   o9_t2_ap_d1    AlexNet_fc6     11.378073
1513      o2   o9_t2_ap_d1    AlexNet_fc7      0.930216
1514      o2   o9_t2_ap_d1    AlexNet_fc8      2.115113
1515      o2   o9_t2_ap_d1  AlexNet_conv4    106.279221
1516      o2   o9_t2_ap_d1   AlexNet_prob      0.000488
1517      o2   o9_t2_ap_d1  AlexNet_conv3    336.401398
1518      o2   o9_t2_ap_d1  AlexNet_conv2    421.937622
1519      o2   o9_t2_ap_d1  AlexNet_conv1   7970.003906
1520      o2   o9_t2_ap_d1  AlexNet_conv5     22.160496
1521      o2   o9_t2_ap_d1  AlexNet_norm2    571.638977
1522      o2   o9_t2_ap_d1  AlexNet_pool2   1184.990601
1523      o2   o9_t2_ap_d1  AlexNet_pool1  24186.382812
1524      o2   o9_t2_ap_d1  AlexNet_norm1    601.615662
1525      o2   o9_t2_ap_d1  AlexNet_pool5     70.331772
1526      o2  o10_t2_ap_d1    AlexNet_fc6      8.636031
1527      o2  o10_t2_ap_d1    AlexNet_fc7      0.401805
1528      o2  o10_t2_ap_d1    AlexNet_fc8      0.761371
1529      o2  o10_t2_ap_d1  AlexNet_conv4    144.040085
1530      o2  o10_t2_ap_d1   AlexNet_prob      0.000102
1531      o2  o10_t2_ap_d1  AlexNet_conv3    455.451447
1532      o2  o10_t2_ap_d1  AlexNet_conv2    521.396790
1533      o2  o10_t2_ap_d1  AlexNet_conv1   8604.776367
1534      o2  o10_t2_ap_d1  AlexNet_conv5     28.433554
1535      o2  o10_t2_ap_d1  AlexNet_norm2    766.788391
1536      o2  o10_t2_ap_d1  AlexNet_pool2   1532.403198
1537      o2  o10_t2_ap_d1  AlexNet_pool1  27782.230469
1538      o2  o10_t2_ap_d1  AlexNet_norm1    787.134155
1539      o2  o10_t2_ap_d1  AlexNet_pool5     89.539131
1540      o2   o1_t2_ap_d2    AlexNet_fc6      8.607475
1541      o2   o1_t2_ap_d2    AlexNet_fc7      0.542055
1542      o2   o1_t2_ap_d2    AlexNet_fc8      0.974973
1543      o2   o1_t2_ap_d2  AlexNet_conv4    156.778458
1544      o2   o1_t2_ap_d2   AlexNet_prob      0.000298
1545      o2   o1_t2_ap_d2  AlexNet_conv3    493.998871
1546      o2   o1_t2_ap_d2  AlexNet_conv2    555.931885
1547      o2   o1_t2_ap_d2  AlexNet_conv1   9315.195312
1548      o2   o1_t2_ap_d2  AlexNet_conv5     30.053553
1549      o2   o1_t2_ap_d2  AlexNet_norm2    849.311279
1550      o2   o1_t2_ap_d2  AlexNet_pool2   1701.240601
1551      o2   o1_t2_ap_d2  AlexNet_pool1  29998.400391
1552      o2   o1_t2_ap_d2  AlexNet_norm1    870.901123
1553      o2   o1_t2_ap_d2  AlexNet_pool5     97.980804
1554      o2   o2_t2_ap_d2    AlexNet_fc6      8.989987
1555      o2   o2_t2_ap_d2    AlexNet_fc7      0.658465
1556      o2   o2_t2_ap_d2    AlexNet_fc8      1.377476
1557      o2   o2_t2_ap_d2  AlexNet_conv4    157.780121
1558      o2   o2_t2_ap_d2   AlexNet_prob      0.000259
